COMP1110:COMP1600,Score
Programming paradigm:Recursion,0.05547008547008547
Programming paradigm:Function (mathematics),0.03583803583803584
Programming paradigm:Predicate (mathematical logic),-0.020864756158873805
Programming paradigm:First-order logic,0.017094017094017096
Programming paradigm:Calculus,0.012856728958423876
Programming paradigm:Natural deduction,-0.009615384615384616
Programming paradigm:Deductive reasoning,0.008547008547008548
Programming paradigm:Recursive definition,-0.024390243902439025
Programming paradigm:Concept,0.02564102564102564
Programming paradigm:Mathematics,0.04878828569601637
Programming paradigm:Mathematical logic,0.019331877376041414
Programming paradigm:Mathematical proof,0.017094017094017096
Programming paradigm:Well-formed formula,0.0019425019425019438
Programming paradigm:Proposition,0.0
Programming paradigm:Argument,0.0
Programming paradigm:Data,0.023127199597787834
Programming paradigm:Definition,0.008547008547008548
Programming paradigm:Data type,0.11922769476726311
Programming paradigm:Computation,0.029542920847268672
Programming paradigm:Discrete mathematics,-0.012552301255230125
Programming paradigm:Hoare logic,-0.02457264957264957
Programming paradigm:Description,0.0
Programming paradigm:Regular language,0.008547008547008548
Programming paradigm:Language,0.20330005156330566
Programming paradigm:English language,0.008547008547008548
Programming paradigm:Regular expression,0.05047008547008547
Programming paradigm:Structural induction,0.008547008547008548
Programming paradigm:Mathematical induction,0.02564102564102564
Programming paradigm:Formal language,0.016869095816464237
Programming paradigm:Theory,0.008547008547008548
Programming paradigm:Formal grammar,0.022283272283272287
Programming paradigm:Finite set,0.0
Programming paradigm:Finite-state machine,0.008977950154420745
Programming paradigm:Determinism,-0.004201680672268907
Programming paradigm:Nondeterministic finite automaton,-0.04
Programming paradigm:Data structure,0.12274739985583359
Programming paradigm:Structure,0.0008547008547008551
Programming paradigm:Principle,0.0
Programming paradigm:Turing machine,0.02660601047697822
Programming paradigm:Machine,0.008547008547008548
Programming paradigm:Computing,0.027743498331733625
Programming paradigm:System,0.02564102564102564
Programming paradigm:Specification (technical standard),0.0036711983020707873
Programming paradigm:Software,0.015412638363458037
Programming paradigm:Rigour,0.0
Programming paradigm:Logic,0.03504273504273504
Programming paradigm:Context-free grammar,0.017576509511993382
Programming paradigm:Grammar,0.0
Computation:Recursion,0.023478260869565216
Computation:Function (mathematics),0.11112976330367634
Computation:Predicate (mathematical logic),0.0
Computation:First-order logic,-0.02553191489361702
Computation:Calculus,-0.00423728813559322
Computation:Natural deduction,0.012123745819397992
Computation:Deductive reasoning,0.043478260869565216
Computation:Recursive definition,-0.002651113467656417
Computation:Concept,0.026671538180489587
Computation:Mathematics,0.10549712674834652
Computation:Mathematical logic,0.06171992867919353
Computation:Mathematical proof,0.01024487756121939
Computation:Well-formed formula,0.0
Computation:Proposition,0.043478260869565216
Computation:Argument,0.0
Computation:Data,-0.027280477408354646
Computation:Definition,0.021739130434782608
Computation:Data type,-0.02877697841726619
Computation:Computation,0.0
Computation:Discrete mathematics,-0.0033654720756776425
Computation:Hoare logic,0.0
Computation:Description,0.0
Computation:Regular language,-0.036585365853658534
Computation:Language,-0.0018281535648994515
Computation:English language,0.0
Computation:Regular expression,0.033478260869565214
Computation:Structural induction,-0.03125
Computation:Mathematical induction,0.010503175378602833
Computation:Formal language,0.017162471395881007
Computation:Theory,-0.006042296072507553
Computation:Formal grammar,-0.023809523809523808
Computation:Finite set,0.0
Computation:Finite-state machine,0.07508220679576177
Computation:Determinism,0.0175374497625137
Computation:Nondeterministic finite automaton,0.043478260869565216
Computation:Data structure,-0.014405447878470402
Computation:Structure,-0.023076923076923078
Computation:Principle,0.0
Computation:Turing machine,0.17975689574567555
Computation:Machine,0.11705685618729096
Computation:Computing,0.04417577307602883
Computation:System,0.05170387779083431
Computation:Specification (technical standard),-0.006711409395973154
Computation:Software,0.026966025184129244
Computation:Rigour,0.0
Computation:Logic,0.04598662207357859
Computation:Context-free grammar,0.019284712482468443
Computation:Grammar,0.021739130434782608
